"tweet_id","customer_text","brand_reply_text","thread_id","created_at"
"306175","@AmazonHelp “Expected 3rd October”","@189098 We'd like to look into available options with you! Please get in touch with us by phone/chat here: https://t.co/JzP7hlA23B ^KJ","306176","Fri Oct 06 23:06:39 +0000 2017"
"2488542","@AmazonHelp It's error code 5005, which is sign in/sign out error according to your help page. Already tried factory reset","@710678 That's odd! Let's take a deeper look into this with you in real-time via phone or chat here: https://t.co/3pBuw1SV0L ^ML","2488541","Fri Nov 17 21:49:29 +0000 2017"
"612764","おーい
密林そしてヤマトどうなってんだ〜
22日配達予定で13時には配達中ってなっててそれ以降なにもない(勿論届いていない不在票もない)0:00~23:59の間にお届けなんて書いてあるけど営業時間外でしょ？どうなってんの？","@265732 ご心配をおかけしております。お届け予定日を経過しても未着の場合、アマゾンから発送される商品の場合は、カスタマーサービスにて状況をお調べいたします。下記リンクよりお問い合わせください。https://t.co/J6YEizo6qC 　SM","612764","Wed Nov 22 13:25:01 +0000 2017"
"641864","@AmazonHelp Well you definitely never tried to call and order not showing as scheduled today in the app not doing a very good job at this !!! https://t.co/dDyK1feFFi","@272319 I'm sorry about the wait. I can see you've filled out the form provided, one of our specilists will take a look for you. ^MI","641861","Thu Nov 23 09:34:28 +0000 2017"
"155221","@AmazonHelp Friday, but I ordered it on Wednesday with Prime delivery. Confused as to why it wasn’t today","@151599 Hey Matthew, some items require more processing time and can't be dispatched the same day. After we dispatch them they will be delivered to you the next day.^MA","155222","Thu Nov 23 10:33:27 +0000 2017"
"1464309","@AmazonHelp your new tracking method sucks since it does not provide accurate information. Give back the tracking numbers!!","@459879 We'd be glad to assist you with this, Matt! Without posting personal account information, tell us more about your situation. ^FR","1464309","Thu Nov 02 19:03:35 +0000 2017"
"107335","@AmazonHelp hello, she has done that, they have sorted the extra payments that went out but she still hasnt recieved her parcels, and they havent told her where they are, just says they were delivered last friday...Amazon is abit of a joke if im honest!","@139838 We understand your concern. We don't have access to your account via Twitter, but we'd like another chance to check into this for you. Please us the link provided by ^TK to contact us by phone or chat, so we can look at this in real time. ^AC","107336","Thu Nov 30 18:38:56 +0000 2017"
"297951","@AmazonHelp Thanks but that link just takes me to the normal https://t.co/iuJXn0c5NS site.","@186335 Apologies, here is the link to our contact page: https://t.co/JzP7hlA23B, I suggest contacting by phone or chat if possible. ^JJ","297950","Sun Oct 08 12:43:46 +0000 2017"
"462488",".@115821 You don't hand over my package to ""a resident"" and then send me a message that it was delivered!

WTF!!!

I paid to get my package today and you're pulling this crap on me?!","@224910 I'm sorry for the trouble with this delivery! This is not the experience we want you to have. Please reach out to us via phone or chat so we can assist you directly: https://t.co/hApLpMlfHN ^MO","462488","Fri Dec 01 02:16:44 +0000 2017"
"2962762","@AmazonHelp I rang to see why my prime delivery hadn't arrived today and sat on the phone for 56 minutes without answers waiting to speak to a supervisor and was then hung up on. Am now 12 minutes into being on hold on my new call!!! Do you not have supervisors?","@817536 Please keep us updated on the outcome of your call! We want to make sure this is resolved for you. ^KH","2962763","Wed Nov 29 21:23:14 +0000 2017"
"2265650","@AmazonHelp USPS:Please come back Wed if you still don't have it and we'll help you out.Was expected today by 8PM ,Wed would be a week prime delivery.","@659486 I'm sorry for the delay! I know how frustrating it can be to have your order delivered later than expected. Please keep us updated on the delivery.  ^LR","2265651","Sat Nov 11 04:33:42 +0000 2017"
"304022","I love https://t.co/1CkDiiW71Q, but Amazon India has to figure out it's operations and logistics. It's quite badly operated.","@188586 We believe our delivery estimates are accurate and you should receive your order soon. (3/3) ^SV","304022","Fri Oct 06 22:25:16 +0000 2017"
"2790424","Whoever was delivering this for @115830 took the album title as instruction I think...🤔@23885 https://t.co/uNH3f1ShOc","@778821 I’m sorry for the poor experience regarding your order! We would like to look into this with you! Please give us a call or chat here so we can investigate this together: https://t.co/JzP7hlA23B. ^TG","2790424","Tue Nov 21 18:08:57 +0000 2017"
"2640895","@AmazonHelp Pela Amazon. Eram 5 mangás importados.","@745279 Neste caso, você já conferiu as informações do seguinte link: https://t.co/N1pbWLgwkC?. ^NB","2640894","Fri Nov 17 22:11:42 +0000 2017"
"2279032","@89413 I️ received an email last night congratulating me on my amazon rewards Visa card. I️ did not open this account. Can you please advise?","@662615 We'd like to take a closer look into this for you. Please reach out to Chase Bank directly here: https://t.co/vmCj9bd2OD ^VS","2279032","Sat Nov 11 16:58:56 +0000 2017"
"782448","@AmazonHelp @amazonhelp cant u read the thread and understand the worst experience by u. first u said the dealer dont have phone so cant exchange (1/2)","@306775 Kindly fill in the details and we will connect with you accordingly. ^RW","782447","Thu Oct 12 08:33:23 +0000 2017"
"2745901","Well done not  @115830 13 months to deliver a book. No order updates, nothing. So long I forgot about the order and thought it was a mistake when it arrived Call that #service ?","@768986 Not all orders are available to ship right away. We do our best to provide you with an accurate delivery estimate at checkout, but in some cases you'll be sent an e-mail when we have a more accurate time-frame. To review return options: https://t.co/ijxJ9jCwr9 ^AF","2745901","Mon Nov 20 21:59:31 +0000 2017"
"1430068","@AmazonHelp I have, it’s been taken, my account is credited","@452124 Hi. I'm sorry to hear that. If you get in touch: https://t.co/hApLpMlfHN, we'll be happy to investigate. ^DC","1430067","Thu Nov 02 07:31:36 +0000 2017"
"2894566","@AmazonHelp Si l'ho fatto","@802188 Ti confermo che il nostro Servizio Clienti rimane a tua completa disposizione per tutta l'assistenza necessaria. Buona serata! ^FA","2894567","Tue Nov 28 16:02:25 +0000 2017"
"595623","@115830 @AmazonHelp Apparently I am not longer a prime member?! I paid my £76 in September, isn’t it valid for a year?","@261139 Yes, if you had the yearly subscription, it would last one year. We cannot view accounts from Twitter, however we'd like to look into this further for you! When you have a moment, please call or chat with us here: https://t.co/JzP7hlA23B ^VF","595624","Sun Dec 03 19:04:26 +0000 2017"
"1338010","No me han mandado mi Mario Odyssey de @116875, creo que hoy no llega 😢😭","@432086 Lamento el inconveniente Checo, ¿recibiste un correo de confirmación al finalizar tu pedido? ^AZ","1338010","Fri Oct 27 14:44:15 +0000 2017"
"2734271","@115830 is pretty bad at delivery attempts, “second” one which I was home for, no knock and not a card through the door? I don’t think I’ll be renewing my prime membership. 😡","@766357 I'm sorry you still haven't received your order! We would like to see how we can help so reach out to us here: https://t.co/JzP7hlA23B ^DD","2734271","Mon Nov 20 19:36:06 +0000 2017"
"1748578","@AmazonHelp I chatted before, they were beyond not helpful.","@527064 I'm so sorry. We want to help you right away. Please provide info here for assistance: https://t.co/TUHmZ8N56l. Thanks. ^SE","1748577","Tue Oct 17 21:14:04 +0000 2017"
"790221","@AmazonHelp Nothing. I was asked to verify MY email address and told that it was not linked to the account where item came from. I KNOW THAT OBVIOUSLY!","@308435 Thanks for bringing this to our attention! Please let us know if there's anything else we can help you with! ^KP","790220","Thu Oct 12 14:02:29 +0000 2017"
"1152562","@AmazonHelp Amazon","@391220 I'd like to have a member from our customer support team lend you a hand; please contact us here: https://t.co/JzP7hlA23B ^WM","1152561","Tue Oct 24 17:36:40 +0000 2017"
"407061","@AmazonHelp Un vendeur tiers","@212021 L'avez-vous contacté dans ce sens ?^AR","407060","Tue Oct 10 10:41:37 +0000 2017"
"1122746","@12154 @119625 binge watched #LakhonMeinEk. Genius work. When S2 coming?","@384797 We're glad you enjoyed watching the show, Saibal. We have not made an announcement yet for S2. Please stay tuned for more. ^KS","1122746","Sun Oct 15 13:28:16 +0000 2017"
"2509203","@AmazonHelp I just got Prime and in Vancouver, does that mean same day deliver for everything or only select things? My order from late last night says arriving Friday.","@288318 Congratulations on being a Prime member! Here is some information on Prime shipping in Canada https://t.co/AQzVrnKo3Y ^DJ","2509203","Wed Nov 15 22:13:19 +0000 2017"
"1828423","@AmazonHelp Thanks for not doing anything on the complaint and not delivering #DiwaliGift which is 2days overdue #AmazonGreatIndianFestival fail","@548729 Sorry for the delay. We've received your details. Please allow us some time and we'll reach out to you. ^KA","1828422","Wed Oct 18 11:32:09 +0000 2017"
"1827302","Seriously, @115821, where the holy fudge is my package?","@548433 That's not what we want to hear! Has there been any update on your tracking listed here: https://t.co/Y5jpI9gRhE? ^KM","1827310","Wed Oct 18 05:30:03 +0000 2017"
"1173846","sério mesmo que o #Kindle 8ª geração, o mais simples, não tem ajuste de luz? @117804","@396098 Olá, Cris! O Kindle mais simples não tem iluminação embutida.(1/2)","1173846","Tue Oct 24 20:24:04 +0000 2017"
"2374508","I've had my new @115821 Fire 10 tablet for five minutes and it's already freezing and not opening things.","@684971 That's not the experience we want you to have! I recommend making sure unused apps are closed. Press the square button at the bottom of the screen to check. If that doesn't work, please press/hold 'power' for 40 seconds to restart.

Let us know if this helps! ^WT","2374508","Tue Nov 14 01:55:11 +0000 2017"
"517660","@AmazonHelp Yeah contacted you guys through chat. Said that new delivery date MIGHT be on Monday. Well lets see what happens on Monday.","@239366 Thanks for the update. Please keep us posted. ^GG","517659","Sun Dec 03 00:30:39 +0000 2017"
"2296543","@AmazonHelp Is this ever going to get here? https://t.co/fGrFpEuQrw","@666748 I'm so sorry for the wait! Was this item sold by us or by one of our sellers? ^MH","2296543","Sun Nov 12 20:49:54 +0000 2017"
"896489","@197572 @115850 Shameful not giving winner prize ????","@332912 Sorry about the delay. Please stay tuned. We've escalated to the concerned team for an update. ^KA","896490","Sun Sep 24 10:16:52 +0000 2017"
"2459175","@AmazonHelp It didn’t change during checkout, it changed a day after checkout. If it is approximate, it shouldn’t say “guaranteed delivery” in green. What are you talking about “until address and ship method entered? I’m signed-in, system knows my address already. https://t.co/bipb2gKahe","@351525 We'd like to check that for you. Get in touch here: https://t.co/hApLpMlfHN and we'll be happy to help. ^RS","2459174","Wed Nov 15 06:43:25 +0000 2017"
"861294","Sooooo I ordered a new charger and this it what I received?🤔 thanks amazon hun everything I wanted and more xxx @115830 https://t.co/mhxlUPi1Nr","@324508 Oh no, Alex! That won't charge up anything but your lashes! Click here to get return options: https://t.co/vwehYUGrso ^EA","861294","Fri Oct 20 15:39:21 +0000 2017"
